0.0125,4.873282814025879,0.03125,1.9491617679595947
0.00625,4.861141586303711,0.03125,1.9621086120605469
0.0,4.872728633880615,0.0,1.9515727758407593
0.0,4.867445755004883,0.0,1.9395393133163452
0.03125,4.855460357666016,0.0625,1.9503116607666016
0.00625,4.876481342315674,0.0,1.934946060180664
0.01875,4.859189033508301,0.0,1.9263323545455933
0.00625,4.866092014312744,0.03125,1.9357417821884155
0.00625,4.861223220825195,0.0,1.9617449045181274
0.01875,4.8438457489013675,0.0,1.9540058374404907
0.03125,4.866884708404541,0.0,1.9329913854599
0.0125,4.859425163269043,0.0,1.9225534200668335
0.04375,4.850587654113769,0.09375,1.9348505735397339
0.01875,4.84306583404541,0.03125,1.9546215534210205
0.01875,4.863365745544433,0.0,1.9566452503204346
0.0125,4.8576515197753904,0.0,1.9391859769821167
0.0125,4.842076683044434,0.0,1.92489492893219
0.01875,4.837758922576905,0.03125,1.936835527420044
0.00625,4.84575719833374,0.03125,1.9306443929672241
0.01875,4.8442872047424315,0.03125,1.9337787628173828
0.01875,4.82405652999878,0.03125,1.9294847249984741
0.03125,4.814010429382324,0.0625,1.9409255981445312
0.0125,4.819261264801026,0.0,1.95876944065094
0.00625,4.837081527709961,0.0,1.9179033041000366
0.0125,4.85353193283081,0.0,1.9244670867919922
0.025,4.815462970733643,0.0,1.934334397315979
0.0125,4.815880966186524,0.0,1.9656318426132202
0.01875,4.822389698028564,0.03125,1.8926270008087158
0.01875,4.839971542358398,0.03125,1.9121580123901367
0.025,4.772144222259522,0.0,1.9385727643966675
0.0125,4.799721622467041,0.0,1.9349308013916016
0.01875,4.8266599655151365,0.0625,1.9326965808868408
0.00625,4.809188175201416,0.03125,1.9035354852676392
0.0125,4.807492733001709,0.0,1.9288257360458374
0.04375,4.763196659088135,0.0625,1.898858666419983
0.00625,4.762695980072022,0.0,1.8995494842529297
0.0125,4.820424365997314,0.0,1.9379223585128784
0.025,4.761765098571777,0.0625,1.904922366142273
0.025,4.7624098777771,0.03125,1.9411087036132812
0.05,4.778475570678711,0.0625,1.9201477766036987
0.04375,4.782308292388916,0.0625,1.9278210401535034
0.0,4.775951957702636,0.0,1.9170862436294556
0.05,4.777112007141113,0.0,1.947839379310608
0.03125,4.751055335998535,0.0625,1.9173468351364136
0.025,4.803009510040283,0.0,1.8771371841430664
0.0125,4.805576324462891,0.03125,1.9082882404327393
0.025,4.746377658843994,0.0625,1.9116060733795166
0.04375,4.772290802001953,0.0,1.9147812128067017
0.025,4.716002368927002,0.03125,1.9124780893325806
0.00625,4.748470687866211,0.0,1.9307912588119507
0.025,4.739638137817383,0.03125,1.9179975986480713
0.025,4.760742092132569,0.03125,1.9281708002090454
0.04375,4.749979305267334,0.0,1.9173243045806885
0.0125,4.780513954162598,0.03125,1.9071422815322876
0.025,4.7265777587890625,0.0,1.8773272037506104
0.025,4.7350489616394045,0.0,1.8895577192306519
0.01875,4.754425144195556,0.03125,1.866424560546875
0.0375,4.69915771484375,0.125,1.870554804801941
0.0125,4.721186256408691,0.0,1.8860219717025757
0.025,4.735390377044678,0.03125,1.860843539237976
0.025,4.746257972717285,0.03125,1.8744925260543823
0.01875,4.71462574005127,0.0,1.8470124006271362
0.01875,4.693784427642822,0.0,1.9015156030654907
0.025,4.728505611419678,0.03125,1.9214603900909424
0.0125,4.780470371246338,0.03125,1.833321452140808
0.01875,4.687559318542481,0.0,1.8919172286987305
0.0375,4.7252647399902346,0.0,1.890777587890625
0.0125,4.706241703033447,0.03125,1.9140634536743164
0.00625,4.713081645965576,0.0,1.849212884902954
0.0,4.75440092086792,0.0,1.8827227354049683
0.025,4.642064762115479,0.03125,1.8540986776351929
0.025,4.674380588531494,0.0,1.853314757347107
0.0125,4.735515785217285,0.0,1.903625726699829
0.0375,4.657086944580078,0.03125,1.8466602563858032
0.03125,4.6552752494812015,0.0,1.9167402982711792
0.01875,4.72419548034668,0.0,1.8563562631607056
0.0375,4.639148998260498,0.03125,1.8749502897262573
0.03125,4.687469005584717,0.09375,1.86864173412323
0.0375,4.6668171882629395,0.0,1.8228758573532104
0.0375,4.659939289093018,0.0,1.8894033432006836
0.05,4.670403003692627,0.0625,1.8510878086090088
0.025,4.640193271636963,0.0625,1.8154296875
0.04375,4.633587646484375,0.03125,1.873071551322937
0.025,4.54627046585083,0.0,1.838903784751892
0.025,4.613333129882813,0.03125,1.8475887775421143
0.04375,4.553155422210693,0.09375,1.8009065389633179
0.03125,4.600984191894531,0.0,1.8375810384750366
0.025,4.5817060470581055,0.03125,1.8016929626464844
0.0375,4.5271529197692875,0.03125,1.8525644540786743
0.05625,4.506361579895019,0.0625,1.8240619897842407
0.05,4.571931838989258,0.09375,1.879518747329712
0.0125,4.544929885864258,0.03125,1.8028583526611328
0.0375,4.5104748725891115,0.03125,1.8384023904800415
0.04375,4.61534309387207,0.0,1.791441798210144
0.0375,4.538260650634766,0.0625,1.860365867614746
0.04375,4.552023792266846,0.0625,1.801749587059021
0.0375,4.560163402557373,0.0,1.7033607959747314
0.05,4.510282230377197,0.0625,1.7958916425704956
0.05,4.521300029754639,0.03125,1.8107208013534546
0.075,4.4830982208251955,0.09375,1.8418983221054077
0.1,4.443119907379151,0.15625,1.845563530921936
0.09375,4.462603569030762,0.09375,1.8587709665298462
0.0625,4.499662685394287,0.0,1.7502294778823853
0.0625,4.455103015899658,0.0,1.7810766696929932
0.05625,4.511358261108398,0.125,1.8690483570098877
0.0625,4.560110759735108,0.03125,1.7764453887939453
0.04375,4.59266939163208,0.0625,1.849053978919983
0.05625,4.493278980255127,0.0625,1.7874252796173096
0.04375,4.550563526153565,0.0625,1.8303390741348267
0.04375,4.584166431427002,0.0,1.755161166191101
0.04375,4.571060657501221,0.0,1.8471958637237549
0.0625,4.406579113006591,0.03125,1.7622216939926147
0.04375,4.4962687492370605,0.0,1.6751701831817627
0.0875,4.393027305603027,0.125,1.8006054162979126
0.05625,4.479253482818604,0.09375,1.7666269540786743
0.0625,4.479201412200927,0.09375,1.628919243812561
0.05625,4.427919101715088,0.03125,1.7794357538223267
0.06875,4.45120906829834,0.09375,1.788587212562561
0.05,4.350345802307129,0.0,1.8577826023101807
0.10625,4.293057918548584,0.0625,1.8072620630264282
0.05,4.23416748046875,0.03125,1.791198968887329
0.075,4.346819591522217,0.0625,1.647593379020691
0.075,4.314896965026856,0.125,1.7149410247802734
0.0625,4.376773643493652,0.09375,1.865119218826294
0.075,4.343904113769531,0.0625,1.6030384302139282
0.08125,4.245138359069824,0.03125,1.7479609251022339
0.11875,4.299275302886963,0.0625,1.6525156497955322
0.04375,4.439391136169434,0.09375,1.6146858930587769
0.06875,4.325332832336426,0.0625,1.8337023258209229
0.0875,4.17756872177124,0.09375,1.663673758506775
0.06875,4.246581745147705,0.09375,1.736155390739441
0.1375,4.05110387802124,0.15625,1.6218699216842651
0.1125,4.206510448455811,0.125,1.7891349792480469
0.06875,4.252086448669433,0.0625,1.534233570098877
0.05,4.324210548400879,0.03125,1.7163165807724
0.05625,4.166769409179688,0.0,1.6615294218063354
0.06875,4.218874454498291,0.09375,1.7112213373184204
0.08125,4.295893001556396,0.03125,1.7971680164337158
0.08125,4.120201349258423,0.125,1.6431130170822144
0.0875,4.017454814910889,0.09375,1.7649439573287964
0.05625,4.219884777069092,0.03125,1.7337640523910522
0.0875,4.222495985031128,0.09375,1.697074294090271
0.1125,4.105317258834839,0.125,1.700783133506775
0.10625,4.109819030761718,0.125,1.626076102256775
0.09375,4.148835945129394,0.09375,1.6064823865890503
0.08125,4.119822311401367,0.125,1.6918163299560547
0.08125,4.191265678405761,0.15625,1.5864243507385254
0.11875,4.113464307785034,0.1875,1.62016761302948
0.0875,4.027838611602784,0.125,1.6028661727905273
0.125,3.9401132106781005,0.0625,1.6077865362167358
0.0875,3.964455270767212,0.09375,1.7438169717788696
0.06875,4.05847134590149,0.0625,1.65045964717865
0.1125,3.96016206741333,0.0625,1.6687020063400269
0.0875,3.976953363418579,0.03125,1.5777740478515625
0.075,4.040042400360107,0.09375,1.6900173425674438
0.1375,4.038861322402954,0.15625,1.5195564031600952
0.0875,4.012880945205689,0.0625,1.5865185260772705
0.10625,3.9253021240234376,0.09375,1.5650914907455444
0.0875,4.057738018035889,0.0625,1.4875239133834839
0.16875,3.798154592514038,0.1875,1.6758253574371338
0.1125,3.9264939785003663,0.15625,1.5722275972366333
0.125,3.9899816513061523,0.125,1.57595956325531
0.10625,4.01377649307251,0.125,1.5827860832214355
0.14375,3.917843961715698,0.15625,1.4705560207366943
0.125,3.800706386566162,0.125,1.4494737386703491
0.13125,3.85769100189209,0.125,1.5190033912658691
0.1125,3.922785186767578,0.15625,1.5306123495101929
0.0625,3.8650476932525635,0.0625,1.5593513250350952
0.10625,3.784077787399292,0.09375,1.5137064456939697
0.125,3.7261372089385985,0.09375,1.5284721851348877
0.13125,3.8234596729278563,0.1875,1.496397852897644
0.1,3.7728320121765138,0.0625,1.568458080291748
0.14375,3.6999085426330565,0.15625,1.4555764198303223
0.1,3.843806791305542,0.15625,1.5683728456497192
0.15,3.6999934196472166,0.09375,1.5437588691711426
0.16875,3.7545330047607424,0.1875,1.4588679075241089
0.15625,3.6545333862304688,0.09375,1.4749406576156616
0.15625,3.569218635559082,0.125,1.4597277641296387
0.2125,3.571508598327637,0.25,1.4661775827407837
0.1,3.7610683917999266,0.125,1.4113340377807617
0.0875,3.776710033416748,0.0625,1.322231650352478
0.11875,3.644179105758667,0.09375,1.4357517957687378
0.1125,3.6873272895812987,0.1875,1.3953323364257812
0.175,3.6029637813568116,0.21875,1.4523454904556274
0.19375,3.4602401733398436,0.21875,1.401937484741211
0.175,3.6052319049835204,0.1875,1.3314239978790283
0.15625,3.5462849140167236,0.09375,1.5215871334075928
0.20625,3.356829833984375,0.1875,1.2406612634658813
0.14375,3.5942023754119874,0.1875,1.272851824760437
0.11875,3.6049591064453126,0.09375,1.416933298110962
0.1625,3.4686769962310793,0.21875,1.3320984840393066
0.15625,3.5709816455841064,0.0625,1.2137377262115479
0.2,3.3842538833618163,0.125,1.3837125301361084
0.15,3.4071561813354494,0.09375,1.4083904027938843
0.16875,3.4473448753356934,0.125,1.290064811706543
0.2375,3.314554977416992,0.28125,1.372233271598816
0.1375,3.3182881832122804,0.0625,1.2990304231643677
